epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,48.50396825396825,12.542848949190804,0,0,0.4541613545129413,46.08357165554497,12.507997798954031,0,0,0.46061248918733894
1,52.686507936507944,12.57207406006062,0,0,0.46132925375700484,46.576104226247224,12.611036281710254,0,0,0.47715492858237624
2,51.45238095238094,12.633011684026918,0,0,0.47723846176450735,47.45789640927868,12.810647061403635,0,0,0.49425248820126816
3,52.14285714285714,12.79244305367697,0,0,0.4804837956738701,47.755799173816335,12.892838405371855,0,0,0.5006493170691126
4,51.74999999999999,12.841643279582401,0,0,0.486682183498063,48.74086431522084,12.917913187688356,0,0,0.5059166437204824
5,52.27380952380954,12.8676903934912,0,0,0.4888690011985104,48.99110263743247,12.94466243421448,0,0,0.5082557638871216
6,56.019841269841265,12.848031648402992,0,0,0.4892710232730753,48.95932634254846,12.949819137362164,0,0,0.5096649941654567
7,57.28174603174603,12.977635795943533,0,0,0.4930266381917212,48.99507467429299,12.987924465146833,0,0,0.5120328333124663
8,58.26190476190476,13.00281256565917,0,0,0.49874630865565844,49.352557991738166,13.094861720289474,0,0,0.5172562701944661
9,58.531746031746046,13.10417961141574,0,0,0.5024698553913248,49.68223705115983,13.113621890875159,0,0,0.5212490384682428
10,60.416666666666686,13.211007934982645,0,0,0.50552823965434,49.833174451858916,13.198116053937161,0,0,0.5228136758953168
11,60.9047619047619,13.339565897667635,0,0,0.5103016491518205,49.94439148395298,13.181697135924898,0,0,0.5261469375554491
12,62.456349206349216,13.44191121060202,0,0,0.5126667553864919,50.45281220209723,13.278894388051846,0,0,0.5292466012462613
13,62.98412698412699,13.557379778370168,0,0,0.5195764588252184,59.23101366380681,13.290882579719586,0,0,0.5337966349076765
14,62.75396825396825,13.699646540560131,0,0,0.5195677359139417,57.312519860184295,13.403764138788025,0,0,0.5341091667867542
15,63.01587301587302,13.691512344877141,0,0,0.521939485960406,57.53892596123293,13.537285732864767,0,0,0.5390770531682668
16,63.07142857142858,13.777026313872547,0,0,0.5246202710500582,57.622338735303465,13.61024032754351,0,0,0.5423529427448458
17,63.23412698412699,13.997583411730155,0,0,0.5289104487854287,59.4216714331109,13.721241097933785,0,0,0.5439832878004817
18,63.30555555555555,14.094911483018526,0,0,0.5313530864929026,57.98379408960914,13.706963696221912,0,0,0.5473059832074149
19,63.718253968253954,14.281523690031358,0,0,0.5377875597631999,61.36796949475691,13.879810857061763,0,0,0.5529494622424818
20,63.68650793650795,14.477004183994817,0,0,0.5399668987115288,60.05322529393073,14.032912510827254,0,0,0.5566493406372185
21,63.89285714285714,14.50750235814545,0,0,0.543202459602354,59.94200826183668,14.245763079535552,0,0,0.5597087844576357
22,67.4920634920635,14.687523603410805,0,0,0.5472576485126819,60.156498252303784,14.393119472727571,0,0,0.5640593446697227
23,64.50793650793652,14.823842508747719,0,0,0.5476747441917551,60.355100095328886,14.476855427796048,0,0,0.5632130310841966
24,64.05555555555556,14.85532084025463,0,0,0.5470566847204317,60.176358436606286,14.56040869537236,0,0,0.5641709492583734
25,67.26587301587303,15.007757281584652,0,0,0.5521386803807712,60.53781379091199,14.757606882299292,0,0,0.5684979249340373
26,67.33333333333334,15.223284665999055,0,0,0.5546969727517362,60.502065459167454,14.84247125715225,0,0,0.5704411379575401
27,64.50793650793652,15.45283103653063,0,0,0.5548631651375772,60.23991102637433,15.004518295686175,0,0,0.5725544657848812
28,64.65476190476191,15.56006821701232,0,0,0.5547164474473015,60.46234509056243,15.05847414834183,0,0,0.573980258146821
29,64.75000000000001,15.770533379410713,0,0,0.5580414765120312,61.03829043533525,15.249969570899808,0,0,0.5788107511266312
30,66.91269841269842,15.8999562566214,0,0,0.5585231546872679,60.45042897998093,15.423902483263737,0,0,0.5791661311400688
31,65.01984126984127,16.112456594321312,0,0,0.5630119793026073,61.12964728312679,15.63087327501708,0,0,0.5807515310915289
32,67.28571428571428,16.08872192653713,0,0,0.5639505261810702,60.84366062917064,15.841588787958583,0,0,0.5839917798520666
33,67.51190476190476,16.451516989277128,0,0,0.5683790534054467,60.94693358754369,16.18328834113316,0,0,0.5875284869793056
34,67.65873015873017,16.727107389836398,0,0,0.5695663741612365,61.30044486812838,16.30931694576948,0,0,0.5888550441692878
35,67.6984126984127,16.80704052828415,0,0,0.5704431881619599,61.12964728312679,16.450755097085793,0,0,0.5906280546241705
36,70.36904761904762,16.93544455706166,0,0,0.5726650456992576,61.5467111534795,16.588631512668435,0,0,0.5920514629239279
37,70.32936507936508,17.19699890791421,0,0,0.5740429864915743,61.39577375278043,16.920543911940584,0,0,0.5944027006943088
38,68.05952380952381,17.488038954023637,0,0,0.5751731303641088,61.60231966952653,17.140632073663266,0,0,0.5942758657840604
39,67.94047619047619,17.591127783257637,0,0,0.5766107048768112,61.753257070225594,17.388509520768327,0,0,0.5970956961114701
