epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,38.78787878787879,22.804490304440794,0,0,0.4954858351363913,33.27672650816756,22.184297900956413,0,0,0.4771194706733386
1,39.757575757575765,22.797692488621127,0,0,0.4820284911294357,36.568009057092034,22.338812452152798,0,0,0.48969047092701856
2,36.26262626262626,22.540241841089497,0,0,0.4784918046022383,46.19116933527414,22.215584745924946,0,0,0.49289405882151155
3,37.01010101010101,21.642294581160797,0,0,0.4816963572218022,43.22335435872554,22.254406623340188,0,0,0.49604683974089475
4,38.34343434343434,22.016956092550686,0,0,0.48952546623168064,48.44735565259583,22.24556483329734,0,0,0.5020845479820119
5,39.373737373737384,22.045085961542057,0,0,0.4946541510159952,49.62801229176775,22.74421495607998,0,0,0.5084450609367525
6,39.77777777777778,21.952353328974517,0,0,0.49209014066978324,47.59016658579977,22.62113073519102,0,0,0.511701609240634
7,40.161616161616166,21.97269454716399,0,0,0.49604237573897003,50.38816108685105,22.928074372153574,0,0,0.5157180828026907
8,45.717171717171716,22.746784521680556,0,0,0.4950086995927103,49.442018437651626,22.98314111652195,0,0,0.5179847009289178
9,39.919191919191924,22.446918703966062,0,0,0.4963362099278304,49.90295972828724,23.089841911400256,0,0,0.5159653434968641
10,45.97979797979798,23.111709454191185,0,0,0.49930039180862035,48.40692220604884,23.371116038093437,0,0,0.5175200160061761
11,45.33333333333333,23.418982775305324,0,0,0.500079050239506,47.05644509137959,23.35802479282477,0,0,0.5184788906233986
12,49.81818181818182,22.971419768274295,0,0,0.5010438687173475,47.404172731683644,23.327308310825778,0,0,0.5188127052210981
13,43.79797979797979,22.968029017042273,0,0,0.49746877971310954,46.13456251010836,23.053471545371742,0,0,0.5154007447785348
14,43.37373737373738,22.83402819432608,0,0,0.4984147425526166,45.406760472262654,23.284920731124092,0,0,0.5160451959247746
15,45.939393939393945,22.84899920385788,0,0,0.49948995586496686,50.210253922044316,23.35401296705683,0,0,0.517111300476371
16,47.43434343434343,23.026612767442987,0,0,0.49906261995043466,50.541808183729586,23.013186108786456,0,0,0.518437895249244
17,39.23232323232323,22.467148691740405,0,0,0.4954089043190353,49.19941775836972,23.372295962834414,0,0,0.5162636071585219
18,45.878787878787875,23.057561246435167,0,0,0.5017042441309306,44.032023289665204,23.551475958040783,0,0,0.518529984710487
19,51.75757575757576,23.322424686230534,0,0,0.5043162354739732,47.37182597444607,23.2752714945389,0,0,0.5185463371704548
20,41.676767676767675,23.117014982945655,0,0,0.5025091635905379,43.08588064046579,23.147090343208543,0,0,0.5183962921572444
21,46.02020202020202,23.435475258233478,0,0,0.5019557851537562,49.660359049005336,23.344885637926957,0,0,0.5192430723043793
22,47.37373737373737,23.113004338310795,0,0,0.5051762972622514,49.61183891314895,23.32848205078939,0,0,0.5203541067295063
23,50.28282828282828,23.0466990185017,0,0,0.504942378877105,44.82451884198609,23.24981964994758,0,0,0.5206408193488892
24,43.33333333333333,23.146734519819464,0,0,0.5060704592090057,52.02167232734918,23.598848294743473,0,0,0.5224266790767599
25,46.94949494949495,23.224474207871584,0,0,0.5014608311644692,49.312631408701286,23.257748859983717,0,0,0.5219389932108777
