epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,55.41414141414142,24.380710908183918,0,0,0.5327482001608862,50.86527575610545,24.519371629245644,0,0,0.5596736649836769
1,45.77777777777778,24.971342343695316,0,0,0.5422425262822744,54.099951479864146,25.671396177838762,0,0,0.5719274034212989
2,48.74747474747474,25.172536085996512,0,0,0.5438464973876168,54.85201358563804,25.770239465959282,0,0,0.5752752139750181
3,53.03030303030303,25.566719192089515,0,0,0.5554558949998984,54.93288047873201,26.2712857525936,0,0,0.5797791281040356
4,53.91919191919192,25.37467485403337,0,0,0.5583145272209891,55.38573508005822,26.426706596658015,0,0,0.5845331286055183
5,57.939393939393945,25.895660260936197,0,0,0.5710116009310274,56.404657933042216,26.399594014382032,0,0,0.5907931623512969
6,53.7979797979798,25.708088902302823,0,0,0.570333155807379,56.60682516577713,26.78965251691353,0,0,0.5993152922624299
7,61.61616161616161,26.039735199433775,0,0,0.5777592055460934,61.572052401746724,27.292131370184173,0,0,0.6058573758143689
8,62.707070707070706,26.10439456328217,0,0,0.5867455494296495,66.70710011321366,27.43470126306387,0,0,0.6165204652864847
9,59.292929292929294,26.15314040897702,0,0,0.585319317588854,62.54245511887432,27.513428504895817,0,0,0.6161155064390962
10,66.78787878787878,26.474424333527015,0,0,0.5971277780050316,63.06000323467573,27.946673418130374,0,0,0.6279430522947188
11,66.5050505050505,27.411014262050465,0,0,0.6058095781038801,70.73427138929323,28.255467527589683,0,0,0.636029473081246
12,70.06060606060606,28.064782849821565,0,0,0.6143667992201762,67.35403525796539,28.78170494963494,0,0,0.6408485584225622
13,69.29292929292929,28.22089332510732,0,0,0.6199627429762828,67.67750283034125,28.889259796050666,0,0,0.644555065622455
14,70.08080808080808,28.688873452060648,0,0,0.6226903482129071,72.23030891153162,29.626134401453044,0,0,0.6499139792463672
15,70.7878787878788,28.952281840492706,0,0,0.6302374242042555,69.08458677017629,30.100230246031703,0,0,0.6552948241597216
16,71.69696969696969,28.890358175539454,0,0,0.6271552927311775,71.92301471777455,30.057212402871258,0,0,0.6554128675339499
17,64.50505050505052,28.520209219976273,0,0,0.6335542741937841,68.41339155749635,30.28798270298311,0,0,0.6634139440320531
18,72.18181818181819,29.780358348810857,0,0,0.6411325402243997,74.30858806404656,31.626822670789767,0,0,0.6651557286185786
19,70.28282828282828,29.443937396055603,0,0,0.6450564443824293,73.90425359857674,31.973735871887406,0,0,0.6696494104114279
20,71.51515151515152,30.18205198321287,0,0,0.6482103654578921,74.67248908296943,32.86122282276472,0,0,0.6704573404317968
21,71.23232323232324,30.362060398942408,0,0,0.6499687875669401,75.10108361636748,32.83492188504466,0,0,0.6722231933874535
