epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,57.47999299024475,17.13807309905105,0,0,0.546635812728962,63.27153110047848,18.39912037070816,0,0,0.5640137227416776
1,65.7865529528594,19.22912611292958,0,0,0.592832815821561,69.79665071770333,20.966052818317312,0,0,0.6103526328796538
2,73.78351539225422,21.261844948364846,0,0,0.6246055086027382,74.58133971291865,22.204054876773323,0,0,0.638944965372366
3,76.76850283310942,22.252471721948197,0,0,0.6451962337301269,74.75478468899523,23.186287097991237,0,0,0.6623049965292751
4,77.8374905076231,22.594295315283556,0,0,0.6566781411691589,75.50837320574162,23.93810974590903,0,0,0.6736535072985059
5,77.6447222384485,23.4236624737154,0,0,0.6691131748246079,76.36363636363637,24.082081171194233,0,0,0.6864596184523067
6,77.7966002687073,24.060093693696285,0,0,0.6748929723371012,77.13516746411483,24.322355117356896,0,0,0.6933477140354216
7,77.9601612243706,24.77411583023431,0,0,0.6818903962162375,77.44019138755982,24.36897530053957,0,0,0.6984582917307044
8,78.731234301069,24.91680514794287,0,0,0.6849021370686763,77.81698564593302,24.65198981817357,0,0,0.7039105298080411
9,78.43916116595597,24.855865366384123,0,0,0.6870912194529426,78.05023923444978,24.889604642800325,0,0,0.7068095977904856
10,77.633039313044,25.156997862006126,0,0,0.6912290304312126,78.54066985645932,25.280924813963956,0,0,0.7134964825732686
11,78.12956364273616,25.261957331359827,0,0,0.6934119392543744,79.38995215311004,25.532865871446603,0,0,0.7153576781733271
12,78.29312459839946,25.524765060794515,0,0,0.6968277818183806,80.15550239234449,25.796559376057672,0,0,0.720018425217139
13,78.35738068812432,25.43784972135286,0,0,0.6995899365472816,80.627990430622,26.293012315124106,0,0,0.7241507573443663
14,78.85390501781646,25.749234683097868,0,0,0.7022099033880033,80.58612440191386,26.440134144167278,0,0,0.7275159897675971
15,78.56183188270343,25.8592612676606,0,0,0.7041431297238026,81.07655502392346,26.84996825913881,0,0,0.7306412967152608
16,78.69618552485542,25.894067761481505,0,0,0.7054726318330264,81.07655502392345,27.350660508276604,0,0,0.7336631867756019
17,78.32817337461299,26.150895669005287,0,0,0.7076268893560812,81.55502392344498,27.479672648738994,0,0,0.7365126432139423
18,78.51510018108534,26.300807257061052,0,0,0.708583821073331,80.44258373205743,27.41966263090549,0,0,0.7365242841446991
19,79.29785618318826,26.33604808736822,0,0,0.7112003551789626,81.3098086124402,27.498959415947166,0,0,0.7408693197048423
20,79.21023424265437,26.59702386493764,0,0,0.7136269063455931,81.68660287081339,28.1850044270415,0,0,0.7459224862048806
21,79.11677083941818,26.54367650775768,0,0,0.7138686220068792,81.42942583732055,28.220457590857755,0,0,0.7473728412692896
22,79.38547812372218,26.598742041647984,0,0,0.7157208912872953,81.69258373205741,28.467367677009328,0,0,0.7522229955417457
23,80.55377066417431,27.180918851664238,0,0,0.7179735166449095,81.93779904306221,29.017097103200975,0,0,0.7526453540916329
24,79.52567322857645,27.176801183314925,0,0,0.7172670485135324,81.92583732057417,28.744171896565483,0,0,0.7564305033540168
25,80.51872188796075,27.42177811390816,0,0,0.7203693789921817,85.08373205741628,28.815639882897482,0,0,0.7598847732655698
26,79.72428296045331,27.545885837457874,0,0,0.7215527625320265,82.7153110047847,28.956541622287652,0,0,0.7635407660109461
27,80.40189263391555,27.434481776161952,0,0,0.7221642102998813,83.00837320574162,29.48665273142433,0,0,0.7673080587396273
28,80.34931946959519,27.468732625748622,0,0,0.722432522145967,85.58612440191388,29.69555013229238,0,0,0.7679726053800894
29,80.90425842630995,27.61952499373244,0,0,0.7226512040741435,84.92822966507177,29.730676675255314,0,0,0.7644728522117546
30,80.47783164904493,27.552483881908728,0,0,0.7241885089049104,82.91866028708132,29.689517441207684,0,0,0.7676440622969921
31,80.59466090309013,27.810700885260122,0,0,0.7255109447335606,85.29306220095695,29.9112599973075,0,0,0.7689981210431744
32,80.65891699281501,28.05267718966487,0,0,0.7267221314756304,85.86722488038276,30.06964293267211,0,0,0.7747806173741205
33,80.3785267831065,28.12091163010741,0,0,0.7277388320071743,85.76555023923444,30.445929413003018,0,0,0.7744548790988466
34,80.9100998890122,28.10016273551765,0,0,0.7272810338908947,86.08253588516746,29.223926392955253,0,0,0.7773020304210595
35,81.62859980139028,28.338234937029885,0,0,0.7310637770635421,86.10645933014354,30.388002305620706,0,0,0.7792437677501675
36,81.65780711490157,28.116757967649583,0,0,0.7278760351626058,83.98325358851675,30.133173558282955,0,0,0.7797124112999274
37,80.62970967930372,28.388735153446227,0,0,0.7294357753875877,85.94497607655502,30.506758563480204,0,0,0.780465957177851
38,80.72901454524214,28.472685728071653,0,0,0.7314972720756111,86.55502392344496,30.868046493831542,0,0,0.7822686106985467
39,81.2839535019569,28.652726901306018,0,0,0.7321987902306614,84.03708133971291,30.004467988063826,0,0,0.7854804941031398
40,81.08534377008003,28.76033291817074,0,0,0.7321396298058674,86.34569377990432,30.887324645158106,0,0,0.7845655945233632
41,81.16128278520942,28.50915890228289,0,0,0.7317071149413112,86.52511961722489,30.330654525649845,0,0,0.784938163351528
42,81.27227057655237,28.798909162919525,0,0,0.7336237702150166,86.56698564593302,30.08044843989313,0,0,0.7885556725234453
43,82.37046556457737,28.906090923710916,0,0,0.7359787139559667,86.62081339712918,30.62390424400237,0,0,0.7878182209858323
44,81.59355102517671,29.04435329957212,0,0,0.735070880588955,87.47009569377991,30.93887228422905,0,0,0.7926465946736391
45,81.67533150300835,29.28059878454951,0,0,0.736479215717859,86.96172248803828,31.258883462496982,0,0,0.7913444176912621
46,81.71038027922192,29.089015653584713,0,0,0.737436929504445,86.77033492822966,30.66961605880155,0,0,0.7941846659684684
47,81.72206320462642,29.19154425914267,0,0,0.738089405751599,87.73325358851675,31.55295471196047,0,0,0.7978806912857063
48,81.20217302412524,29.07666534312241,0,0,0.7375712033671129,86.42942583732058,30.897655924504623,0,0,0.7941354241208586
49,82.31205093755476,29.417565883782746,0,0,0.737953645319647,86.877990430622,31.100909669799815,0,0,0.7953927664788151
50,81.55850224896314,29.259281594918704,0,0,0.7378450597429526,87.05143540669856,31.376252409940285,0,0,0.7941126393339644
51,81.0736608446755,29.079201648402886,0,0,0.7377818787486269,86.29784688995215,31.366266428253383,0,0,0.7953514002334108
52,81.87394123488521,29.473536490746913,0,0,0.7397925455918692,86.64473684210525,31.188824552836397,0,0,0.7954558416988761
53,81.77463636894679,29.449687484775556,0,0,0.7396541756266597,86.84808612440192,31.142052229999734,0,0,0.7974093073879798
54,80.78742917226474,29.54631796493018,0,0,0.7399624918534244,86.70454545454545,31.506077705913604,0,0,0.7964631668192843
55,81.30731935276593,29.634377437789034,0,0,0.7404561117088165,86.77033492822967,31.329225467802427,0,0,0.7984350302054918
56,81.0911852327823,29.728499397773408,0,0,0.742514480510266,86.71052631578948,31.741392454903558,0,0,0.7989391123215618
57,81.22553887493429,29.779845139630922,0,0,0.7421090419743962,87.1590909090909,31.535413524576377,0,0,0.8013637039959273
58,81.84473392137392,29.885661661193264,0,0,0.7411688718139434,87.1291866028708,31.49626987646879,0,0,0.7997358164733008
59,81.9206729365033,30.25659946785273,0,0,0.7419264247397873,87.2188995215311,31.677899658841124,0,0,0.8004146662248973
60,82.42888019159997,30.398183996100016,0,0,0.7428161349643896,87.25478468899522,31.49150590312135,0,0,0.8027445630588367
61,82.06086804135755,30.44600780231721,0,0,0.7435342224038312,86.84210526315788,31.416959456788888,0,0,0.8013202730347834
62,81.77463636894679,30.297356685595183,0,0,0.7439100914748198,86.89593301435407,31.76575835645489,0,0,0.8023702396306284
63,81.5643437116654,30.28770564653195,0,0,0.7435528898051716,86.95574162679425,30.734593134864046,0,0,0.8036446626187025
64,82.39967287808867,30.03280662671147,0,0,0.7437210476413951,87.50598086124401,31.341209784575454,0,0,0.8021232804218233
65,82.2185875343186,30.575222782914853,0,0,0.7442529757548442,87.47607655502392,31.628038341123755,0,0,0.8022007699730297
66,82.80273380454464,30.42130671888571,0,0,0.7443752604151531,87.1531100478469,31.738255592155095,0,0,0.8052749284497134
67,82.72679478941527,30.515143986218696,0,0,0.7458994738006522,87.2188995215311,31.96276926488531,0,0,0.8049786951545075
68,82.3062094748525,30.0567931101662,0,0,0.7443545195654234,87.02751196172248,31.36388636819084,0,0,0.804652016637701
69,81.79216075705355,30.618518479025973,0,0,0.7463226619235325,87.2488038277512,31.648248100478476,0,0,0.8061492545520504
70,83.00134353642152,30.757027281906165,0,0,0.7481691266216449,87.1471291866029,31.582415015438553,0,0,0.8090647846521715
71,82.98381914831474,30.89756798001108,0,0,0.7468502811244822,87.30861244019138,31.28472200326112,0,0,0.8076846357315649
72,82.65669723698814,30.801466301959216,0,0,0.7469254967615181,87.00956937799043,31.630498558936594,0,0,0.8080663593616649
73,82.10759974297564,30.88967193534155,0,0,0.7470755155680043,87.07535885167465,31.78271947829019,0,0,0.80667567772204
74,82.73263625211752,30.933635560963964,0,0,0.7476721570053796,87.32655502392346,31.354053584915015,0,0,0.8066591528825747
