epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,76.430568499534,54.464381047984354,0,0,0.7571363414186523,63.69786839666358,52.322648125490026,0,0,0.732857248306
1,77.09226467847158,56.47285934893093,0,0,0.7788822705475172,73.28081556997219,54.093613465914586,0,0,0.754845481379453
2,77.381174277726,58.06460765373275,0,0,0.7951983626430116,76.5616311399444,55.62295914159662,0,0,0.772242304396223
3,79.32898415657037,59.06221947614496,0,0,0.8058129555800619,78.09082483781279,56.720371282700306,0,0,0.7822291128851768
4,78.46225535880708,60.112475042872276,0,0,0.8135774513197547,78.56348470806303,57.923419453559326,0,0,0.7908148803804826
5,79.1891891891892,60.77487544059716,0,0,0.8197559443994062,79.45319740500463,58.38018228646608,0,0,0.7978896788132273
6,79.55265610438025,61.03268322551266,0,0,0.8230386832684093,79.4902687673772,58.607771907918995,0,0,0.8011330232658811
7,80.27958993476236,61.207612730883795,0,0,0.8258861338027202,79.08248378127897,58.84524247410775,0,0,0.8050622152337054
8,80.4193849021435,61.52080301653211,0,0,0.829382017204701,78.54494902687672,59.2559019539162,0,0,0.8085422906606382
9,81.47250698974838,61.550494111724014,0,0,0.8301080218901158,79.1566265060241,59.39388098070522,0,0,0.8099289101309907
10,81.18359739049394,61.79034765281839,0,0,0.8324273660110961,79.38832252085265,59.7921306513205,0,0,0.8123914646660901
11,80.38210624417522,61.861825690443766,0,0,0.8336789167642153,79.86098239110287,59.669100890256644,0,0,0.8147165004376241
12,81.3699906803355,61.96370651105483,0,0,0.8349020382463955,80.24096385542171,59.82463999070467,0,0,0.8159769284267362
13,80.53122087604845,62.0571717429649,0,0,0.8349706159155325,80.20389249304912,59.831932841413234,0,0,0.8155129662665586
14,80.56849953401677,62.21565326366071,0,0,0.83677787382758,80.76923076923076,60.32557519300656,0,0,0.8180392681407918
15,80.44734389561975,62.0774335610747,0,0,0.8369392281000504,80.97312326227988,60.10535925437232,0,0,0.8185948695399965
16,80.78285181733457,62.18966336416679,0,0,0.8381432932783156,80.65801668211307,60.15894135225636,0,0,0.8198607536882703
17,80.66169617893756,62.12920367681788,0,0,0.8382616834290122,81.20481927710844,60.143791841649445,0,0,0.8207497994703703
18,80.52190121155638,62.243582847690774,0,0,0.8392425172124824,81.1306765523633,60.388045714383495,0,0,0.8220496163037885
19,80.63373718546133,62.35162145594364,0,0,0.8398664897420606,81.02873030583874,60.407571186701674,0,0,0.822478879574874
20,80.75489282385834,62.37976132668715,0,0,0.8409494096482272,81.0194624652456,60.48649242423628,0,0,0.8233261291903835
21,80.23299161230196,62.321711731449774,0,0,0.8408288020967829,81.29749768303985,60.48530320510205,0,0,0.8238076560324681
22,80.41938490214352,62.43316497047383,0,0,0.8415793778250069,81.39017608897126,60.70054629043837,0,0,0.824297210132543
23,80.72693383038211,62.70482186068809,0,0,0.8433216213514422,81.26969416126043,60.70671615264207,0,0,0.8262091616840814
24,80.54986020503262,62.69060838319213,0,0,0.8442123910554947,80.87117701575532,60.86149098072472,0,0,0.8276754182850194
25,80.24231127679404,62.68167729205302,0,0,0.8433215680440604,81.07506950880445,60.726992557771744,0,0,0.8268833906412979
26,80.78285181733459,62.86623937460731,0,0,0.8454074198385741,80.4911955514365,60.99073870243872,0,0,0.8288161339700448
27,80.8574091332712,62.76418664416049,0,0,0.8445193674032426,80.79703429101019,60.99311043883101,0,0,0.8286401025538552
28,80.8946877912395,63.115389606755954,0,0,0.8464168656960431,79.72196478220575,61.09310249319741,0,0,0.8301627040829072
29,80.41006523765144,62.90314515483167,0,0,0.8464599900371791,80.91751621872103,61.04231033167516,0,0,0.8302728712662455
30,81.22087604846226,63.07786096724478,0,0,0.8460058788733276,80.81556997219647,61.05791549891885,0,0,0.8294319849866145
31,81.22087604846226,63.07176835884218,0,0,0.8471202850421491,80.99165894346616,61.35345041429073,0,0,0.8313088323038802
32,81.1183597390494,63.12913508011284,0,0,0.8474532761236825,81.21408711770158,61.219591440012074,0,0,0.8315990902825234
33,81.05312208760485,63.1141179010127,0,0,0.8472504293821558,81.33456904541242,61.29003702797468,0,0,0.8313635069058032
34,81.48182665424045,63.156488874514864,0,0,0.848177642575699,81.06580166821132,61.402741905327126,0,0,0.8329302029441588
35,81.18359739049394,63.26933334660471,0,0,0.8485191190666528,81.177015755329,61.44238364421496,0,0,0.8329185024243392
36,81.42590866728798,63.17698631047811,0,0,0.8488012826912549,81.39017608897126,61.46957289936206,0,0,0.8342655618503819
37,80.71761416589001,63.30608381856882,0,0,0.8493591219423571,80.88044485634848,61.47326618154359,0,0,0.834443290557928
38,80.87604846225535,63.36277787843088,0,0,0.8495327316315899,80.12974976830398,61.63256452319333,0,0,0.8339420077355119
