epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,36.020503261882574,11.58277757823446,0,0,0.44623998030866335,32.70943304992546,11.430510662956694,0,0,0.4364260562637518
1,31.7618217918068,11.635809666943208,0,0,0.4515050701027084,30.974735060643912,11.429836759366076,0,0,0.44355201714701564
2,39.203371287329304,12.258113095592536,0,0,0.4704250621889678,36.003545956400856,12.050004259054647,0,0,0.4622721551704073
3,40.86875481178329,12.952386138944435,0,0,0.48164147093995463,38.83023733730911,12.609942944891998,0,0,0.473645140406883
4,40.62360711536124,12.925334260377237,0,0,0.4808124234974068,39.03775637667727,12.628047606369558,0,0,0.4736482972623336
5,40.793792293042664,12.95947703775123,0,0,0.4814219179514209,38.612644558165776,12.67853034391546,0,0,0.4737652761000476
6,41.14429271850561,13.020881029020751,0,0,0.4845106520382644,39.86984728210501,12.74521738447497,0,0,0.47611284458758624
7,41.66497832164999,13.044020010867017,0,0,0.48449483836382895,40.250634645605835,12.806257338277439,0,0,0.47665115451216716
8,40.2629766197982,13.101085773985282,0,0,0.48577054158563404,40.442035701333765,12.882205522774491,0,0,0.47883075034985195
9,41.606223915069485,13.259245544036283,0,0,0.48984087483570876,40.93564895031631,12.965010813111267,0,0,0.4825387710874603
10,42.86235260748004,13.340531552670425,0,0,0.4916960996701461,40.91147197485594,13.060459953437233,0,0,0.48416216877426616
11,41.766279022650835,13.406517602850704,0,0,0.49363580776246413,41.62872224684693,13.125980671921615,0,0,0.4855280859762065
12,43.851047449248355,13.51336151089117,0,0,0.4959895367097279,41.46754241044446,13.240550978428649,0,0,0.489087368510797
13,44.16913165039103,13.618257961399019,0,0,0.4992179724402089,41.86444775758552,13.291012517576286,0,0,0.4910963052344156
14,44.10024717371044,13.696235403738935,0,0,0.5031342084883231,41.8100495627997,13.407678572729228,0,0,0.4948015705882235
15,47.497872685278985,13.765626491202285,0,0,0.5034790255474011,41.918845952371356,13.445513317729088,0,0,0.4947029598634717
16,44.7364155759958,13.865009269027356,0,0,0.5056545193430501,42.301648063827216,13.487966368072398,0,0,0.4968837644978171
17,47.218282750516636,13.929888924945544,0,0,0.5077749058449534,43.615263730507316,13.555685122875685,0,0,0.4988225442136791
18,45.22873698285991,13.988318239645062,0,0,0.5089790563655897,42.7388483700689,13.718987843563434,0,0,0.5005349435117231
19,45.46983265124195,14.061055477206539,0,0,0.5111111284967759,44.08671475198453,13.845008873080733,0,0,0.5030054965190204
20,48.7033510271891,14.244879593689738,0,0,0.5152771221024158,44.70524237417899,13.965170803158472,0,0,0.506986496947117
21,49.15312613963288,14.34063155582059,0,0,0.5182577781171777,44.73546359350445,14.086199760032704,0,0,0.5099410102157822
22,49.45702824263544,14.411716957433635,0,0,0.5206629974243233,45.19281137929645,14.164678200541333,0,0,0.5120900065155912
23,49.339519429474464,14.479678327235364,0,0,0.5227078427255718,46.34524720957408,14.246762419431871,0,0,0.5138910683627512
24,50.04659832246039,14.620152057520539,0,0,0.5261198603036867,49.74211226175605,14.343244737258216,0,0,0.5169180353962702
25,49.65557761659711,14.654974921702964,0,0,0.5274241693413259,49.97783777249465,14.384401936938636,0,0,0.5183500457911995
26,50.020260140200165,14.77158276082315,0,0,0.5291245213858673,51.770963452472095,14.549353222978322,0,0,0.5204762102398309
27,50.27553790672229,14.831721386878062,0,0,0.5322435087658656,51.46875125921747,14.632424293251916,0,0,0.5229869730015847
28,50.76583329956644,14.94265639542091,0,0,0.535275296841472,52.39150582262158,14.75773756824666,0,0,0.5256207628072879
29,51.48101624863244,14.971353783289342,0,0,0.536458674121572,53.203449248499005,14.87441503808549,0,0,0.5276496113997287
30,51.78694436565502,15.118157694502244,0,0,0.5383107351534393,52.97981222549058,14.986877566662105,0,0,0.528942500236318
31,52.532517525021255,15.203257505601096,0,0,0.5394987827975645,52.90325180319943,15.067572112738274,0,0,0.5311294971994357
32,54.825965395680534,15.417402069611954,0,0,0.5444965884108514,55.53249788451466,15.194823496273228,0,0,0.5343316499246749
33,54.909031970501225,15.54288732083494,0,0,0.5466198436331794,54.0395696498368,15.276289351649881,0,0,0.5361062946083871
34,55.125815470643055,15.631942769346937,0,0,0.5478321304573054,53.82197687069347,15.335132334416611,0,0,0.5374236010482508
35,55.1906479192836,15.68262818849777,0,0,0.5503945695133823,53.9146552766249,15.389337136900405,0,0,0.5396826577117146
36,54.59297378337858,15.727539981473532,0,0,0.5501875558918412,55.00664866825159,15.47927673567908,0,0,0.5410682054385938
37,57.769763766765266,15.848824933642073,0,0,0.5536466874126151,54.88979328685981,15.627971520065362,0,0,0.5438539699591936
38,58.288423355889634,15.90157561700128,0,0,0.5550127174676319,53.22762622395938,15.666106822739716,0,0,0.5446905234928684
39,58.563961262611954,15.955059566232192,0,0,0.557393332186229,55.103356570093084,15.746648127973243,0,0,0.5472943085730883
40,60.2496049272661,16.117319444244803,0,0,0.5595281153893219,53.26993593101503,15.85373411627725,0,0,0.5490939015019154
41,60.2617610113862,16.23199702726502,0,0,0.5618222418390011,55.977757182576475,15.992430371087393,0,0,0.5516309576692204
42,59.42501722111918,16.310570305144093,0,0,0.563700447210476,56.092597816013225,16.055886160908404,0,0,0.5537029830053026
43,61.01341221281251,16.38484318238721,0,0,0.5647821312939005,56.018052141677074,16.12261394577836,0,0,0.5549847231869784
44,60.80878479679079,16.484524748730895,0,0,0.5660595721681064,56.15908449852923,16.27827782079689,0,0,0.5561664545661895
45,62.083147615381506,16.56226565215418,0,0,0.5686322617445041,56.429060724503366,16.35322050010274,0,0,0.5585560474568886
46,61.998055026540776,16.71311752964496,0,0,0.5709689570775999,54.732642946367406,16.46863007522268,0,0,0.5602331420148225
47,61.90283236759996,16.843470230475795,0,0,0.5726386422491649,54.349840834911554,16.610260819851224,0,0,0.562225057050403
48,62.079095587341456,16.92259398773926,0,0,0.5736116866364153,54.87166055526454,16.66460850806344,0,0,0.5639041276910305
49,62.11961586774181,17.02471782565328,0,0,0.5751803469161356,55.014707660071714,16.71076959948818,0,0,0.5652116137090444
50,62.21686454070262,17.220176661248303,0,0,0.5769795691793236,55.310875609461256,16.92330308258912,0,0,0.5674522668988612
51,61.408484946715824,17.295513924455705,0,0,0.5772684947658699,54.74674618205262,17.039340073946935,0,0,0.568762230616549
52,62.352607480043766,17.313873499629043,0,0,0.5793390978629862,54.9079260184551,17.130747492509546,0,0,0.5701420917940936
53,61.74885530207869,17.42937520609602,0,0,0.5801623126585735,56.330338074706845,17.23758810907008,0,0,0.570598804158793
54,62.80846063454761,17.625094360869497,0,0,0.5814917640383931,56.38272152153764,17.34099408974743,0,0,0.5723753728368325
55,62.45390818104461,17.76427917843966,0,0,0.581780385980653,54.58959584156022,17.334070075265853,0,0,0.5724496628891113
56,66.40868754811783,17.83153349953317,0,0,0.5838320635130764,56.370633033807465,17.407592223964436,0,0,0.5742775738700037
57,67.08335021678351,17.95314453356999,0,0,0.585122551079898,56.48144417133416,17.541913855653345,0,0,0.5755128500200737
58,66.01766684225454,17.988571304665438,0,0,0.5864344234714881,56.384736269492684,17.675536800502236,0,0,0.5774947253892011
59,66.68625146886018,18.234646417257917,0,0,0.589304194755131,59.35246000725311,17.76482315205564,0,0,0.5807236839736091
60,63.05968637302971,18.391597547790425,0,0,0.5901098655115501,58.79638957166457,17.918530742064647,0,0,0.5814200978066015
61,67.36294015154586,18.506544230830876,0,0,0.5921596414528336,58.78833057984446,18.061850477136485,0,0,0.5821895685472254
62,67.58985372178773,18.649158878279046,0,0,0.5929795196557253,59.35246000725308,18.067879076030923,0,0,0.5830266460795359
63,67.6546861704283,18.764902730478976,0,0,0.594235938335232,58.870935246000734,18.245979307387362,0,0,0.5855892628264213
64,67.64658211434823,18.787362741212874,0,0,0.5956522683641767,58.887053229640976,18.361565323661843,0,0,0.5866797344781961
65,67.57972365168769,18.90625792396472,0,0,0.5961741645863989,56.87834951847523,18.41016632610013,0,0,0.586770981085934
66,67.6445561003282,18.992715752180047,0,0,0.597301606499951,59.221501390176094,18.533670945304802,0,0,0.588560314905303
67,63.87414400907655,19.110467368650628,0,0,0.599263366951033,58.48007414272476,18.58816935474144,0,0,0.5894294104273581
68,64.69062765914339,19.179328756431225,0,0,0.6001005452058256,58.83466978281017,18.674486973993513,0,0,0.5903387322137635
69,64.69265367316343,19.199776852041104,0,0,0.6002128479067298,59.15299995970503,18.685904265284158,0,0,0.5905426755379475
70,67.90185988087035,19.327026593669242,0,0,0.6007189650265444,59.57609703026153,18.845578208780513,0,0,0.5913166014028803
71,68.38810324567447,19.398830392355425,0,0,0.6029459975447954,63.67006487488415,18.96070027256552,0,0,0.5928058632894043
72,70.1304753028891,19.46585166771033,0,0,0.6043904150892186,63.722448321714964,18.942051444630298,0,0,0.5942940329612302
73,70.59038048543295,19.584482869426747,0,0,0.6050078777166825,63.36785268162953,19.118522287351613,0,0,0.5954155785780869
74,70.70991531261397,19.739775713142016,0,0,0.6057930120492524,64.35306443163961,19.113585412752816,0,0,0.5957366970308756
75,70.29660845253048,19.751434712272466,0,0,0.6068103596998985,64.25031228593303,19.122256282743518,0,0,0.5963120234327789
76,70.7970339154747,19.80477495231661,0,0,0.6068699235839916,64.07905870975542,19.256599066003638,0,0,0.5970290807335888
77,70.41816929373151,19.847856522018386,0,0,0.6084094296538212,60.46863037434018,19.317462885221758,0,0,0.5982116495541017
78,70.62279670975325,20.015174193386816,0,0,0.6090425435893415,64.33694644799937,19.35152455320965,0,0,0.5981355713295133
79,70.95506300903601,20.025038208431603,0,0,0.6093833107093254,64.47797880485152,19.42108820467252,0,0,0.5991432813847698
80,67.53717735726731,20.068386241024697,0,0,0.6106726568795995,68.57396139742919,19.475092313194498,0,0,0.5996904306468824
81,67.52704728716722,20.0811564352913,0,0,0.6105779546314808,67.81843091429262,19.438371541998876,0,0,0.5992956242950016
82,67.66886826856843,20.14200717844993,0,0,0.6119412281196174,67.33086190917517,19.512098523420757,0,0,0.6006470805807957
83,69.09315612464037,20.18067995018941,0,0,0.612990482524842,67.27243421847926,19.607469411928683,0,0,0.6013104205279542
84,70.05146075610844,20.24777381486446,0,0,0.6153661165170214,68.15892331869283,19.702290375823438,0,0,0.6037787204740694
85,68.6089387738563,20.39313689997444,0,0,0.6165676237162243,70.55647338517952,19.762888095962285,0,0,0.6034899120460652
86,69.18837878358119,20.40040632319562,0,0,0.6165473377044678,70.74384494499738,19.850262577149625,0,0,0.6042805131036553
87,69.39908424166296,20.37683893585804,0,0,0.6172421820345264,71.06016037393724,19.890889985107854,0,0,0.6038978343380933
88,69.76579277928604,20.467368624920617,0,0,0.6184043459890415,71.08433734939759,19.938437017257,0,0,0.60474976209574
89,68.36581709145428,20.566173765023493,0,0,0.6196280253845884,70.75794818068258,20.037640219964175,0,0,0.6062706271077556
90,69.642205924065,20.70429632011321,0,0,0.6206479123886653,70.58266510859492,20.126365622674527,0,0,0.6072166172849712
91,68.18752785769277,20.651108633994543,0,0,0.6213784851481082,70.41544102832736,20.157780245406723,0,0,0.6082262391744164
92,68.36176506341425,20.795235816255826,0,0,0.6219682478158929,71.39662328242737,20.233983479517452,0,0,0.6083334705014414
93,68.7608898253576,20.84390470777259,0,0,0.6229200289775461,70.64512229520085,20.31862371302238,0,0,0.6096434485893988
94,68.87839863851858,20.854813768569976,0,0,0.6239013541142855,71.33819559173148,20.351010029515376,0,0,0.6096133504979353
95,68.84800842821832,20.853019686205016,0,0,0.6245467947092099,70.6410927992908,20.438030980547566,0,0,0.6102872198110206
96,68.78925402163783,20.892057216513347,0,0,0.6252757298853345,71.04605713825201,20.44199170395597,0,0,0.610645687105573
97,69.44770857814336,20.97612393354489,0,0,0.6276357467468874,71.16492726759883,20.472525287352067,0,0,0.6130976271362726
98,69.34235584910247,21.01521342282182,0,0,0.6274348187114378,71.54772937905469,20.527180801138925,0,0,0.6125520856387611
99,69.2511852182017,20.99581375055499,0,0,0.628149896551888,71.71293871136722,20.53092188381543,0,0,0.6121253047719086
