epoch,val_acc,val_f1,val_precision,val_recall,val_auc,test_acc,test_f1,test_precision,test_recall,test_auc
0,38.76767676767677,22.797803953155945,0,0,0.49550119448085245,33.276726508167556,22.18399529716642,0,0,0.47713250059790613
1,39.757575757575765,22.797692488621127,0,0,0.48210902587179594,36.55992236778263,22.332178952981987,0,0,0.48967380808853406
2,36.24242424242424,22.53363038012191,0,0,0.47857378436785925,46.19116933527413,22.215598300081922,0,0,0.49291615981632997
3,40.94949494949495,21.646745341160866,0,0,0.48159864009402764,43.23144104803494,22.25827210743935,0,0,0.4960639123715313
4,38.323232323232325,22.012377661673206,0,0,0.4894948123730669,48.45544234190523,22.250382687540043,0,0,0.5020641025809627
5,39.35353535353536,22.0353453171808,0,0,0.4947622793445175,49.66844573831473,22.761563474068836,0,0,0.5084333701553362
6,39.81818181818181,21.96387941244492,0,0,0.49210694211051664,48.447355652595824,22.629025045378434,0,0,0.5116742762830282
7,40.161616161616166,21.97269454716399,0,0,0.4959631520768888,49.765486010027495,22.94038226662397,0,0,0.515718904553518
8,45.65656565656566,22.728879423491833,0,0,0.4948777077016255,48.746563157043504,22.978000151611333,0,0,0.5179814722017924
9,39.939393939393945,22.446825053641263,0,0,0.49629187254395785,49.83017952450267,23.098701684783876,0,0,0.5159541392026032
10,45.77777777777778,23.090185039603185,0,0,0.49927713950291824,48.447355652595824,23.36845622751147,0,0,0.5175401850625394
11,45.35353535353536,23.419816425046626,0,0,0.5000768462565556,47.0321850234514,23.350029804821936,0,0,0.5184723666192816
12,49.83838383838384,22.982705096642082,0,0,0.5010531295983383,47.404172731683644,23.32771111726493,0,0,0.5188140683297946
13,43.73737373737374,22.950646567438824,0,0,0.49749227699397125,46.12647582079896,23.0503364372976,0,0,0.5154168226488994
14,43.3939393939394,22.837872593363095,0,0,0.498394754211371,45.5442341905224,23.276089206271525,0,0,0.5160360480776591
15,45.91919191919192,22.83825117015911,0,0,0.4994863614593881,50.210253922044316,23.35401296705683,0,0,0.5171048473437666
16,47.43434343434343,23.034790928024155,0,0,0.4990470127272013,49.72505256348051,23.00068495409047,0,0,0.5184323662374294
